NumItemsInCart,CartTotalAmount,TimeSpentOnSiteMinutes,HasCouponApplied,IsReturningCustomer,device_encoded,weekday,abandon_label
2,172.06,4.16,0.0,0.0,1,1,0
1,43.44,8.48,0.0,0.0,2,2,1
0,51.33,10.99,0.0,0.0,2,3,1
4,40.71,6.78,0.0,0.0,1,4,1
4,25.82,5.9,0.0,0.0,2,5,1
4,74.62,6.69,0.0,0.0,0,6,0
2,69.85,7.03,0.0,0.0,0,0,0
4,134.37,11.54,0.0,0.0,0,1,0
2,22.08,4.2,0.0,0.0,0,2,1
4,45.69,5.0,0.0,0.0,1,3,1
3,24.4,1.72,0.0,0.0,1,4,1
3,20.55,11.54,0.0,0.0,0,5,0
3,37.27,8.91,0.0,0.0,1,6,1
3,25.13,4.28,0.0,0.0,2,0,0
2,53.64,7.34,0.0,0.0,2,1,1
3,44.08,9.35,0.0,0.0,2,2,1
4,38.79,9.78,0.0,0.0,0,3,1
2,85.81,11.04,0.0,0.0,0,4,0
4,73.56,3.14,0.0,0.0,1,5,0
3,113.09,11.18,0.0,0.0,1,6,1
1,48.74,2.91,0.0,0.0,1,0,1
1,18.57,10.92,0.0,0.0,0,1,1
5,112.49,10.58,0.0,0.0,1,2,1
1,73.7,15.18,0.0,0.0,2,3,1
3,26.25,6.8,0.0,0.0,2,4,1
3,18.88,5.78,0.0,0.0,2,5,1
0,21.11,8.88,0.0,0.0,0,6,1
1,54.91,8.5,0.0,0.0,1,0,0
2,155.88,14.65,0.0,0.0,1,1,1
1,35.82,3.77,0.0,0.0,0,2,1
0,72.46,5.84,0.0,0.0,0,3,1
1,56.55,4.83,0.0,0.0,2,4,1
1,49.14,9.31,0.0,0.0,0,5,1
3,36.91,6.62,0.0,0.0,2,6,1
1,47.94,9.31,0.0,0.0,2,0,0
4,64.1,9.93,0.0,0.0,1,1,1
6,52.6,9.65,0.0,0.0,2,2,1
3,82.41,7.82,0.0,0.0,1,3,1
3,94.55,10.12,0.0,0.0,2,4,1
3,42.58,8.55,0.0,0.0,1,5,1
3,79.7,6.64,0.0,0.0,0,6,1
4,107.26,6.5,0.0,0.0,1,0,1
5,43.94,7.2,0.0,0.0,0,1,1
6,82.25,12.45,0.0,0.0,1,2,1
8,65.4,8.1,0.0,0.0,0,3,1
6,127.44,8.31,0.0,0.0,0,4,1
3,87.69,7.76,0.0,0.0,0,5,1
2,22.92,4.97,0.0,0.0,2,6,1
4,24.22,3.08,0.0,0.0,0,0,0
2,38.77,9.06,0.0,0.0,1,1,1
2,51.21,5.3,0.0,0.0,0,2,0
3,26.74,9.38,0.0,0.0,0,3,1
2,46.42,7.99,0.0,0.0,1,4,1
3,110.63,11.11,0.0,0.0,0,5,0
6,110.61,10.38,0.0,0.0,1,6,1
2,50.02,9.91,0.0,0.0,0,0,1
3,29.96,5.29,0.0,0.0,1,1,1
3,79.17,1.7,0.0,0.0,1,2,1
1,112.67,11.76,0.0,0.0,0,3,1
1,72.67,8.24,0.0,0.0,0,4,1
4,55.98,7.66,0.0,0.0,0,5,1
1,86.72,7.29,0.0,0.0,0,6,0
3,35.26,9.62,0.0,0.0,0,0,0
3,108.04,11.57,0.0,0.0,0,1,0
4,41.34,6.34,0.0,0.0,2,2,0
3,34.23,3.13,0.0,0.0,0,3,1
2,146.17,13.34,0.0,0.0,2,4,1
2,33.24,9.17,0.0,0.0,2,5,0
6,40.12,9.34,0.0,0.0,2,6,1
4,87.3,0.18,0.0,0.0,0,0,1
2,13.42,8.82,0.0,0.0,1,1,1
5,102.37,2.06,0.0,0.0,1,2,1
1,178.51,7.1,0.0,0.0,1,3,0
3,45.12,10.09,0.0,0.0,0,4,1
1,29.09,8.96,0.0,0.0,1,5,1
3,32.62,10.12,0.0,0.0,1,6,1
2,42.33,6.38,0.0,0.0,0,0,1
6,114.2,5.26,0.0,0.0,0,1,0
2,96.01,6.96,0.0,0.0,2,2,1
1,72.7,7.92,0.0,0.0,0,3,1
2,54.18,6.27,0.0,0.0,1,4,1
2,22.25,7.69,0.0,0.0,0,5,1
5,57.08,8.04,0.0,0.0,0,6,1
1,21.72,8.79,0.0,0.0,1,0,0
2,32.5,14.47,0.0,0.0,1,1,1
2,54.62,5.09,0.0,0.0,0,2,1
4,61.14,10.11,0.0,0.0,0,3,1
3,84.66,8.09,0.0,0.0,0,4,1
4,80.92,13.48,0.0,0.0,1,5,1
1,155.71,5.41,0.0,0.0,2,6,1
3,33.76,7.32,0.0,0.0,0,0,1
2,82.85,6.91,0.0,0.0,0,1,0
3,71.95,1.84,0.0,0.0,0,2,1
2,75.72,8.01,0.0,0.0,2,3,1
1,111.72,8.36,0.0,0.0,0,4,1
6,72.16,6.1,0.0,0.0,2,5,1
3,47.05,1.73,0.0,0.0,0,6,0
2,80.19,10.67,0.0,0.0,1,0,0
3,38.51,13.15,0.0,0.0,2,1,1
5,35.1,11.75,0.0,0.0,1,2,1
5,20.01,8.1,0.0,0.0,0,3,1
4,131.56,7.59,0.0,0.0,1,4,0
1,184.28,11.7,0.0,0.0,2,5,1
3,86.38,11.66,0.0,0.0,0,6,1
0,17.3,8.58,0.0,0.0,1,0,1
5,60.74,8.23,0.0,0.0,2,1,1
1,62.96,9.96,0.0,0.0,2,2,1
4,78.8,8.58,0.0,0.0,2,3,0
2,35.62,12.03,0.0,0.0,1,4,0
2,58.5,9.7,0.0,0.0,2,5,1
3,85.86,10.14,0.0,0.0,0,6,0
4,72.78,10.0,0.0,0.0,0,0,1
4,76.49,7.74,0.0,0.0,2,1,1
3,49.04,13.42,0.0,0.0,2,2,1
3,35.91,7.75,0.0,0.0,0,3,1
5,100.29,7.47,0.0,0.0,0,4,1
4,4.52,7.25,0.0,0.0,2,5,0
7,138.95,13.38,0.0,0.0,0,6,1
4,44.68,2.98,0.0,0.0,2,0,1
6,60.96,6.17,0.0,0.0,1,1,1
8,56.27,10.15,0.0,0.0,2,2,1
3,157.3,9.07,0.0,0.0,2,3,0
3,39.96,8.75,0.0,0.0,1,4,0
3,155.82,9.33,0.0,0.0,2,5,1
6,78.58,11.46,0.0,0.0,2,6,1
2,119.95,8.71,0.0,0.0,1,0,1
3,101.76,8.58,0.0,0.0,0,1,1
2,37.86,12.02,0.0,0.0,0,2,1
4,7.6,8.71,0.0,0.0,0,3,1
3,38.78,10.21,0.0,0.0,0,4,1
1,3.85,0.24,0.0,0.0,0,5,1
2,49.41,6.71,0.0,0.0,1,6,1
2,138.35,5.93,0.0,0.0,1,0,0
5,21.0,5.82,0.0,0.0,2,1,1
3,56.64,6.96,0.0,0.0,0,2,1
5,49.03,6.88,0.0,0.0,1,3,1
1,127.69,10.67,0.0,0.0,1,4,1
1,5.94,5.75,0.0,0.0,0,5,1
2,113.05,10.86,0.0,0.0,1,6,1
2,13.03,10.32,0.0,0.0,2,0,0
2,78.63,4.84,0.0,0.0,2,1,1
4,46.57,3.67,0.0,0.0,0,2,1
4,35.16,7.12,0.0,0.0,0,3,0
2,57.7,11.47,0.0,0.0,0,4,1
1,32.66,8.93,0.0,0.0,2,5,0
3,48.36,13.46,0.0,0.0,1,6,1
3,145.44,3.75,0.0,0.0,2,0,0
0,25.65,4.2,0.0,0.0,0,1,0
3,12.37,4.62,0.0,0.0,1,2,1
3,27.15,10.13,0.0,0.0,2,3,0
5,48.07,10.05,0.0,0.0,0,4,0
2,47.72,9.51,0.0,0.0,0,5,1
1,32.06,8.87,0.0,0.0,1,6,1
2,100.4,12.46,0.0,0.0,2,0,1
1,118.87,7.92,0.0,0.0,1,1,1
2,26.81,11.44,0.0,0.0,1,2,0
2,30.82,14.84,0.0,0.0,2,3,1
4,36.39,6.03,0.0,0.0,2,4,1
3,78.32,6.62,0.0,0.0,2,5,1
4,15.25,2.27,0.0,0.0,1,6,1
6,64.48,10.08,0.0,0.0,1,0,1
1,41.0,7.04,0.0,0.0,2,1,1
3,30.68,7.77,0.0,0.0,2,2,0
2,134.48,14.06,0.0,0.0,1,3,1
3,30.5,9.89,0.0,0.0,2,4,1
4,35.14,5.48,0.0,0.0,0,5,1
7,143.4,6.87,0.0,0.0,2,6,1
1,54.1,5.85,0.0,0.0,0,0,0
6,131.7,9.18,0.0,0.0,0,1,1
4,91.92,8.58,0.0,0.0,1,2,0
1,24.63,11.96,0.0,0.0,1,3,0
3,52.32,9.08,0.0,0.0,1,4,1
3,67.19,7.29,0.0,0.0,2,5,1
5,134.6,8.89,0.0,0.0,1,6,1
2,28.17,4.86,0.0,0.0,2,0,1
0,82.18,6.75,0.0,0.0,1,1,1
1,296.54,8.32,0.0,0.0,0,2,0
2,36.83,12.69,0.0,0.0,1,3,0
2,59.79,10.65,0.0,0.0,0,4,0
4,55.96,8.78,0.0,0.0,2,5,0
2,84.89,9.54,0.0,0.0,1,6,0
2,53.81,11.53,0.0,0.0,1,0,1
4,61.46,7.84,0.0,0.0,0,1,1
4,64.36,10.85,0.0,0.0,1,2,0
10,21.1,6.83,0.0,0.0,2,3,1
5,134.45,9.0,0.0,0.0,0,4,1
5,56.52,11.3,0.0,0.0,2,5,1
1,12.6,11.07,0.0,0.0,2,6,1
4,138.19,2.77,0.0,0.0,0,0,1
3,66.99,8.75,0.0,0.0,2,1,0
2,48.9,10.24,0.0,0.0,1,2,1
4,82.65,6.66,0.0,0.0,2,3,0
0,40.9,10.94,0.0,0.0,1,4,0
3,148.54,4.95,0.0,0.0,0,5,1
2,20.08,5.41,0.0,0.0,1,6,0
6,133.45,0.0,0.0,0.0,2,0,1
7,51.97,6.92,0.0,0.0,1,1,1
6,132.83,1.57,0.0,0.0,2,2,1
4,80.76,11.6,0.0,0.0,1,3,1
1,45.13,13.86,0.0,0.0,0,4,1
6,27.88,5.22,0.0,0.0,0,5,0
5,14.8,7.44,0.0,0.0,1,6,1
3,34.07,8.32,0.0,0.0,0,0,1
3,123.68,5.45,0.0,0.0,1,1,1
2,163.91,9.23,0.0,0.0,2,2,1
1,60.32,7.49,0.0,0.0,1,3,1
3,6.43,3.93,0.0,0.0,2,4,1
3,32.22,9.22,0.0,0.0,1,5,1
4,13.99,9.56,0.0,0.0,2,6,1
3,91.81,1.85,0.0,0.0,0,0,0
3,40.52,7.96,0.0,0.0,1,1,0
5,44.5,6.72,0.0,0.0,0,2,1
3,36.9,8.83,0.0,0.0,0,3,0
1,40.7,12.0,0.0,0.0,2,4,0
5,15.05,11.5,0.0,0.0,0,5,1
4,18.87,11.09,0.0,0.0,2,6,1
5,61.77,8.44,0.0,0.0,0,0,1
4,49.8,7.21,0.0,0.0,0,1,1
2,32.43,1.84,0.0,0.0,1,2,1
2,180.9,10.42,0.0,0.0,1,3,1
1,83.09,10.88,0.0,0.0,2,4,1
4,28.66,2.99,0.0,0.0,0,5,1
3,34.86,9.37,0.0,0.0,0,6,1
1,45.8,11.08,0.0,0.0,1,0,1
2,73.52,5.37,0.0,0.0,2,1,1
3,31.7,10.39,0.0,0.0,1,2,0
3,53.62,4.53,0.0,0.0,0,3,1
3,120.16,6.61,0.0,0.0,2,4,0
4,49.73,4.49,0.0,0.0,0,5,1
5,42.12,10.44,0.0,0.0,1,6,0
5,27.11,10.43,0.0,0.0,2,0,1
4,88.97,6.4,0.0,0.0,1,1,0
5,63.55,4.26,0.0,0.0,0,2,1
2,26.46,15.92,0.0,0.0,0,3,1
2,63.82,8.23,0.0,0.0,1,4,1
2,79.73,7.84,0.0,0.0,0,5,1
5,97.73,5.63,0.0,0.0,1,6,1
1,54.51,5.07,0.0,0.0,1,0,0
2,39.06,9.61,0.0,0.0,2,1,1
3,108.12,9.06,0.0,0.0,0,2,1
1,98.69,6.44,0.0,0.0,0,3,1
3,91.74,10.5,0.0,0.0,1,4,1
1,59.68,7.36,0.0,0.0,2,5,1
2,78.84,9.91,0.0,0.0,1,6,1
3,227.76,9.18,0.0,0.0,0,0,1
1,58.66,7.54,0.0,0.0,2,1,1
2,42.67,10.25,0.0,0.0,2,2,1
1,69.9,11.3,0.0,0.0,1,3,1
2,88.63,11.05,0.0,0.0,1,4,0
3,27.82,3.63,0.0,0.0,2,5,0
3,81.1,11.28,0.0,0.0,0,6,1
3,44.97,9.5,0.0,0.0,0,0,1
1,173.01,9.85,0.0,0.0,2,1,1
5,20.34,1.67,0.0,0.0,1,2,0
3,103.71,3.61,0.0,0.0,1,3,0
5,216.18,7.27,0.0,0.0,0,4,1
5,17.88,2.58,0.0,0.0,0,5,1
2,128.24,13.16,0.0,0.0,2,6,1
4,35.76,5.43,0.0,0.0,0,0,1
5,11.75,4.46,0.0,0.0,0,1,1
2,30.48,6.78,0.0,0.0,1,2,1
1,87.64,7.34,0.0,0.0,1,3,1
1,82.33,8.77,0.0,0.0,0,4,0
2,49.95,1.19,0.0,0.0,1,5,1
1,17.9,4.02,0.0,0.0,1,6,1
3,14.39,6.27,0.0,0.0,1,0,1
1,61.2,9.68,0.0,0.0,0,1,1
3,20.8,7.25,0.0,0.0,1,2,1
2,38.24,8.51,0.0,0.0,0,3,1
4,18.74,11.34,0.0,0.0,0,4,1
4,75.53,7.76,0.0,0.0,2,5,0
6,27.62,9.43,0.0,0.0,2,6,1
2,119.95,7.73,0.0,0.0,2,0,1
3,24.63,11.97,0.0,0.0,0,1,1
4,74.18,10.03,0.0,0.0,2,2,1
2,4.78,0.0,0.0,0.0,1,3,1
3,140.84,9.17,0.0,0.0,2,4,1
3,106.57,13.82,0.0,0.0,0,5,1
2,107.07,11.67,0.0,0.0,1,6,0
3,81.81,6.55,0.0,0.0,1,0,1
4,74.25,10.34,0.0,0.0,1,1,0
3,61.19,5.35,0.0,0.0,2,2,0
3,26.76,7.41,0.0,0.0,2,3,1
2,11.92,5.86,0.0,0.0,2,4,1
5,49.35,8.41,0.0,0.0,2,5,0
1,31.8,14.23,0.0,0.0,1,6,0
2,24.21,3.0,0.0,0.0,0,0,1
4,65.87,10.16,0.0,0.0,2,1,1
3,85.09,5.87,0.0,0.0,0,2,1
2,60.92,5.37,0.0,0.0,1,3,0
0,10.85,9.31,0.0,0.0,0,4,1
3,133.29,8.09,0.0,0.0,0,5,1
4,15.85,9.03,0.0,0.0,2,6,0
6,11.89,7.85,0.0,0.0,2,0,1
3,65.89,7.54,0.0,0.0,1,1,1
4,50.81,8.29,0.0,0.0,2,2,1
2,47.72,7.72,0.0,0.0,0,3,1
4,53.8,7.29,0.0,0.0,0,4,1
3,54.33,8.17,0.0,0.0,0,5,1
4,25.76,6.5,0.0,0.0,0,6,1
3,46.03,12.44,0.0,0.0,2,0,1
3,27.06,3.16,0.0,0.0,1,1,1
3,34.32,3.71,0.0,0.0,2,2,1
1,65.15,12.75,0.0,0.0,0,3,1
6,24.54,10.14,0.0,0.0,1,4,1
6,33.35,4.25,0.0,0.0,1,5,1
0,13.15,10.15,0.0,0.0,0,6,1
1,44.27,5.81,0.0,0.0,0,0,0
4,81.11,9.24,0.0,0.0,2,1,1
1,19.5,7.92,0.0,0.0,1,2,1
5,31.9,9.44,0.0,0.0,1,3,1
3,14.16,8.47,0.0,0.0,2,4,1
3,38.12,5.47,0.0,0.0,0,5,1
4,42.26,6.47,0.0,0.0,1,6,1
3,64.18,8.26,0.0,0.0,2,0,0
4,53.77,3.77,0.0,0.0,1,1,1
3,109.84,6.17,0.0,0.0,2,2,1
4,11.92,7.34,0.0,0.0,1,3,1
2,19.95,8.06,0.0,0.0,0,4,1
3,6.45,6.12,0.0,0.0,0,5,1
4,20.62,10.26,0.0,0.0,1,6,0
4,97.12,3.38,0.0,0.0,1,0,1
3,115.55,8.06,0.0,0.0,1,1,1
3,66.31,9.79,0.0,0.0,2,2,1
5,32.39,17.11,0.0,0.0,0,3,1
3,48.27,3.99,0.0,0.0,2,4,1
5,57.14,2.05,0.0,0.0,0,5,1
4,49.01,10.94,0.0,0.0,0,6,1
3,26.74,9.32,0.0,0.0,2,0,0
3,24.71,9.05,0.0,0.0,0,1,0
10,27.7,2.08,0.0,0.0,0,2,1
4,26.1,7.3,0.0,0.0,1,3,0
4,96.24,8.75,0.0,0.0,2,4,0
3,65.32,3.9,0.0,0.0,2,5,1
1,92.67,3.6,0.0,0.0,0,6,1
5,48.08,6.01,0.0,0.0,2,0,1
5,69.64,5.47,0.0,0.0,0,1,1
0,68.61,9.92,0.0,0.0,0,2,1
1,49.44,6.46,0.0,0.0,2,3,0
1,51.15,4.94,0.0,0.0,0,4,1
2,65.55,14.37,0.0,0.0,1,5,1
2,58.45,9.75,0.0,0.0,2,6,0
4,140.86,9.26,0.0,0.0,2,0,1
4,36.8,5.09,0.0,0.0,0,1,1
4,48.37,4.78,0.0,0.0,2,2,1
3,47.16,7.04,0.0,0.0,2,3,1
3,47.84,11.94,0.0,0.0,1,4,1
5,116.09,4.57,0.0,0.0,1,5,0
5,20.99,2.21,0.0,0.0,2,6,1
0,105.72,3.06,0.0,0.0,0,0,1
3,34.39,2.41,0.0,0.0,1,1,1
5,242.51,5.85,0.0,0.0,1,2,1
3,22.39,11.62,0.0,0.0,1,3,0
4,45.2,2.15,0.0,0.0,0,4,1
3,23.55,7.72,0.0,0.0,2,5,0
6,189.4,5.96,0.0,0.0,2,6,0
1,31.34,7.43,0.0,0.0,1,0,1
5,65.59,6.12,0.0,0.0,2,1,0
3,38.2,1.39,0.0,0.0,1,2,1
2,50.27,6.5,0.0,0.0,1,3,1
6,98.68,10.81,0.0,0.0,0,4,1
6,6.99,8.53,0.0,0.0,0,5,1
2,12.59,7.15,0.0,0.0,1,6,0
4,51.33,10.17,0.0,0.0,0,0,1
0,62.02,7.35,0.0,0.0,0,1,1
2,65.83,5.78,0.0,0.0,0,2,1
1,113.13,5.53,0.0,0.0,2,3,0
4,87.65,7.22,0.0,0.0,2,4,1
1,1.81,12.23,0.0,0.0,0,5,0
1,5.77,4.83,0.0,0.0,2,6,1
1,15.01,4.89,0.0,0.0,1,0,1
2,28.69,10.74,0.0,0.0,1,1,1
3,44.91,8.54,0.0,0.0,0,2,0
1,53.33,12.44,0.0,0.0,0,3,1
6,26.64,12.39,0.0,0.0,2,4,1
5,94.47,10.51,0.0,0.0,0,5,0
1,22.06,10.38,0.0,0.0,0,6,0
1,169.85,8.24,0.0,0.0,1,0,1
2,57.01,2.55,0.0,0.0,1,1,1
3,115.3,5.38,0.0,0.0,2,2,1
3,38.77,5.69,0.0,0.0,2,3,1
3,57.7,11.2,0.0,0.0,2,4,0
2,45.77,13.28,0.0,0.0,0,5,1
5,10.71,8.02,0.0,0.0,0,6,0
1,55.25,8.72,0.0,0.0,0,0,1
1,15.14,6.19,0.0,0.0,0,1,0
6,41.75,7.22,0.0,0.0,1,2,1
1,45.42,6.7,0.0,0.0,2,3,1
4,182.38,13.22,0.0,0.0,2,4,0
2,87.95,12.71,0.0,0.0,1,5,1
5,48.69,3.99,0.0,0.0,1,6,1
3,59.7,8.36,0.0,0.0,0,0,1
3,89.79,7.19,0.0,0.0,2,1,1
4,81.3,0.0,0.0,0.0,2,2,1
4,52.37,11.94,0.0,0.0,1,3,1
0,31.69,15.42,0.0,0.0,2,4,1
6,83.34,10.99,0.0,0.0,1,5,1
2,9.6,6.89,0.0,0.0,2,6,1
1,71.18,11.86,0.0,0.0,1,0,1
3,179.31,9.42,0.0,0.0,0,1,1
3,29.49,13.96,0.0,0.0,2,2,1
2,27.64,9.06,0.0,0.0,0,3,1
3,46.5,8.0,0.0,0.0,1,4,1
0,250.92,7.85,0.0,0.0,2,5,1
2,9.05,7.16,0.0,0.0,2,6,0
1,76.5,9.67,0.0,0.0,0,0,1
4,19.8,12.49,0.0,0.0,0,1,1
3,16.56,4.74,0.0,0.0,1,2,0
6,64.78,10.52,0.0,0.0,0,3,0
3,96.13,17.17,0.0,0.0,2,4,1
3,57.35,5.05,0.0,0.0,2,5,1
1,3.62,10.8,0.0,0.0,2,6,1
3,14.13,7.7,0.0,0.0,2,0,0
3,54.41,3.72,0.0,0.0,0,1,1
2,120.39,2.83,0.0,0.0,0,2,1
1,59.59,10.15,0.0,0.0,1,3,1
6,2.62,4.19,0.0,0.0,0,4,1
2,134.64,10.56,0.0,0.0,1,5,1
2,70.87,8.3,0.0,0.0,0,6,1
5,44.89,13.71,0.0,0.0,0,0,1
4,48.38,5.27,0.0,0.0,2,1,1
3,12.56,4.96,0.0,0.0,0,2,1
2,82.25,11.51,0.0,0.0,1,3,0
3,87.89,7.15,0.0,0.0,2,4,1
5,113.42,10.72,0.0,0.0,0,5,0
4,84.02,11.91,0.0,0.0,2,6,1
6,158.29,12.64,0.0,0.0,2,0,1
1,89.0,4.2,0.0,0.0,2,1,1
1,88.45,7.06,0.0,0.0,1,2,1
2,21.1,2.79,0.0,0.0,1,3,1
3,14.16,11.87,0.0,0.0,0,4,0
2,57.67,7.58,0.0,0.0,2,5,0
1,52.1,0.87,0.0,0.0,0,6,1
1,5.45,11.5,0.0,0.0,1,0,1
3,52.43,10.71,0.0,0.0,2,1,0
2,118.18,5.02,0.0,0.0,1,2,1
4,100.19,7.43,0.0,0.0,2,3,0
3,190.57,9.89,0.0,0.0,2,4,1
3,84.08,11.25,0.0,0.0,2,5,1
0,124.88,6.15,0.0,0.0,0,6,0
4,107.38,11.02,0.0,0.0,1,0,1
4,131.95,7.29,0.0,0.0,1,1,1
3,32.97,9.22,0.0,0.0,1,2,1
4,20.06,8.94,0.0,0.0,2,3,0
3,156.87,2.54,0.0,0.0,0,4,1
1,16.9,5.86,0.0,0.0,0,5,1
1,40.23,4.35,0.0,0.0,0,6,1
7,40.44,5.56,0.0,0.0,0,0,0
2,49.63,8.94,0.0,0.0,2,1,1
6,42.71,5.66,0.0,0.0,2,2,0
4,53.97,8.99,0.0,0.0,0,3,1
6,71.26,4.68,0.0,0.0,0,4,1
2,66.52,7.01,0.0,0.0,1,5,1
3,6.16,12.45,0.0,0.0,2,6,1
1,35.27,5.55,0.0,0.0,0,0,1
3,43.86,10.33,0.0,0.0,2,1,1
3,128.06,3.6,0.0,0.0,1,2,1
2,10.4,10.5,0.0,0.0,0,3,1
1,96.49,5.35,0.0,0.0,2,4,0
2,87.71,5.86,0.0,0.0,2,5,1
3,61.18,11.12,0.0,0.0,2,6,1
5,62.8,0.82,0.0,0.0,2,0,0
3,35.42,7.45,0.0,0.0,2,1,0
2,39.92,10.82,0.0,0.0,2,2,1
1,87.95,2.51,0.0,0.0,1,3,1
2,25.64,7.53,0.0,0.0,2,4,0
6,58.59,4.32,0.0,0.0,1,5,1
4,31.48,5.92,0.0,0.0,1,6,1
0,74.0,8.31,0.0,0.0,2,0,1
5,44.08,9.45,0.0,0.0,0,1,1
3,20.42,9.42,0.0,0.0,2,2,1
4,94.55,11.58,0.0,0.0,1,3,1
5,23.54,7.28,0.0,0.0,2,4,1
0,56.05,6.16,0.0,0.0,2,5,1
5,148.45,9.21,0.0,0.0,2,6,0
2,90.65,11.28,0.0,0.0,1,0,1
2,57.61,5.88,0.0,0.0,1,1,0
4,35.33,8.82,0.0,0.0,1,2,0
0,177.85,9.33,0.0,0.0,0,3,1
4,56.05,8.09,0.0,0.0,0,4,1
2,57.78,9.07,0.0,0.0,0,5,1
1,61.15,10.08,0.0,0.0,0,6,1
3,25.69,8.73,0.0,0.0,2,0,0
6,51.3,7.94,0.0,0.0,0,1,1
5,50.88,7.62,0.0,0.0,0,2,1
3,31.63,11.07,0.0,0.0,0,3,1
1,111.47,9.09,0.0,0.0,2,4,1
2,119.83,11.39,0.0,0.0,0,5,1
2,43.66,8.35,0.0,0.0,0,6,0
3,122.42,9.94,0.0,0.0,0,0,1
3,69.01,9.65,0.0,0.0,1,1,1
2,37.51,6.26,0.0,0.0,0,2,0
2,92.2,0.71,0.0,0.0,0,3,1
7,12.91,3.07,0.0,0.0,0,4,1
3,58.75,10.51,0.0,0.0,2,5,1
3,121.71,9.67,0.0,0.0,0,6,0
6,26.79,8.01,0.0,0.0,0,0,1
2,19.2,8.74,0.0,0.0,1,1,1
5,53.9,6.0,0.0,0.0,1,2,0
3,51.62,5.82,0.0,0.0,2,3,1
4,18.11,7.15,0.0,0.0,2,4,0
4,2.92,10.41,0.0,0.0,0,5,1
1,5.49,11.12,0.0,0.0,1,6,1
0,126.29,8.98,0.0,0.0,2,0,1
6,5.23,8.3,0.0,0.0,2,1,1
3,107.6,7.84,0.0,0.0,1,2,1
1,15.55,6.82,0.0,0.0,0,3,1
1,32.24,2.07,0.0,0.0,1,4,0
3,21.46,10.61,0.0,0.0,0,5,0
5,28.77,10.08,0.0,0.0,0,6,0
4,97.43,8.88,0.0,0.0,1,0,1
3,25.81,9.86,0.0,0.0,0,1,0
2,91.32,13.29,0.0,0.0,2,2,1
1,33.95,6.47,0.0,0.0,1,3,1
3,51.13,8.93,0.0,0.0,2,4,1
7,16.48,4.28,0.0,0.0,0,5,1
2,73.29,13.22,0.0,0.0,0,6,0
5,88.33,8.24,0.0,0.0,1,0,1
3,59.13,1.96,0.0,0.0,1,1,1
1,32.21,6.88,0.0,0.0,0,2,0
4,42.57,11.89,0.0,0.0,1,3,0
1,25.51,10.18,0.0,0.0,0,4,1
3,16.05,12.96,0.0,0.0,2,5,0
2,68.34,7.67,0.0,0.0,1,6,1
0,25.1,10.49,0.0,0.0,2,0,1
5,64.82,9.12,0.0,0.0,1,1,0
2,79.39,9.05,0.0,0.0,2,2,1
2,46.02,5.07,0.0,0.0,0,3,0
6,113.19,0.0,0.0,0.0,0,4,0
4,55.45,7.83,0.0,0.0,0,5,1
0,55.81,1.71,0.0,0.0,0,6,1
2,24.73,9.8,0.0,0.0,1,0,0
2,77.45,6.74,0.0,0.0,2,1,1
1,158.68,5.49,0.0,0.0,1,2,1
1,25.56,5.41,0.0,0.0,1,3,1
11,27.85,8.23,0.0,0.0,0,4,1
3,79.21,10.87,0.0,0.0,1,5,1
5,51.9,7.11,0.0,0.0,2,6,0
3,67.85,5.73,0.0,0.0,1,0,1
5,49.21,5.77,0.0,0.0,2,1,1
3,184.58,12.86,0.0,0.0,0,2,1
4,22.3,7.86,0.0,0.0,0,3,1
5,94.28,0.0,0.0,0.0,1,4,1
4,37.98,6.82,0.0,0.0,2,5,0
2,40.87,3.7,0.0,0.0,0,6,1
4,43.04,6.15,0.0,0.0,0,0,0
7,97.0,4.47,0.0,0.0,1,1,1
3,117.26,13.72,0.0,0.0,2,2,1
3,20.3,8.96,0.0,0.0,0,3,0
3,15.35,11.2,0.0,0.0,0,4,1
1,42.84,13.68,0.0,0.0,2,5,0
1,92.86,8.88,0.0,0.0,1,6,0
10,26.97,15.65,0.0,0.0,1,0,1
1,48.37,3.41,0.0,0.0,0,1,1
2,15.16,12.23,0.0,0.0,0,2,1
4,28.59,8.59,0.0,0.0,1,3,1
3,72.84,10.61,0.0,0.0,1,4,0
1,18.05,7.57,0.0,0.0,0,5,1
2,13.53,9.96,0.0,0.0,2,6,0
3,71.03,9.27,0.0,0.0,2,0,0
6,61.23,7.71,0.0,0.0,0,1,1
3,39.77,8.43,0.0,0.0,0,2,1
7,68.22,13.27,0.0,0.0,0,3,0
6,73.51,5.81,0.0,0.0,0,4,1
1,31.08,12.63,0.0,0.0,1,5,1
3,13.69,5.76,0.0,0.0,2,6,1
4,66.62,10.0,0.0,0.0,2,0,0
3,16.09,7.84,0.0,0.0,2,1,0
4,119.48,9.89,0.0,0.0,1,2,1
3,58.85,8.91,0.0,0.0,0,3,1
3,83.08,9.56,0.0,0.0,2,4,1
3,42.99,9.91,0.0,0.0,2,5,1
3,34.87,8.58,0.0,0.0,1,6,1
5,116.74,11.75,0.0,0.0,0,0,0
4,61.59,9.57,0.0,0.0,0,1,1
4,89.29,13.26,0.0,0.0,0,2,1
4,113.87,7.33,0.0,0.0,2,3,1
2,95.06,5.8,0.0,0.0,1,4,1
2,183.01,9.38,0.0,0.0,2,5,0
1,83.12,3.71,0.0,0.0,1,6,1
